server
48.99045464277323,27.479123778159465
44.77930072940859,10.0526867429233
19.41450714382701,47.123222221154634
91.09800220515322,85.75292238491126
81.58405902477773,7.311669258956355
55.16181287936419,58.667196651129395
31.638646615982747,30.075914440213936
65.98367749491563,66.57214790746514
60.603282341562995,78.1573227880783
88.84616051436328,61.0575524663007
UE
53.10111440655701,69.85135838296776
63.56549123753169,-2.520809129239179
18.36730710276842,49.05225988680752
22.24797868972789,44.51777487135911
87.45792765500468,70.27813904482177
40.61937046943425,14.811765155622366
62.21463219734237,12.469829180187
46.43711820590856,26.178059056400727
82.96131822148047,4.313754045731143
35.531900179799806,14.648828838788102
34.24598361295963,62.256414778607976
26.14273333990075,50.28884549073642
10.82691747352429,45.465186311406505
93.45653499801656,86.53814340474953
15.199017190193999,47.11684544578879
22.39920126278431,43.479145422311056
88.31437871774116,100.63907150695545
45.90075099640776,4.45308063220146
91.26308645629521,96.7496741608405
102.269080303571,94.70846252888201
100.46908313592066,100.4659153671656
19.675081996049375,47.03140336079961
62.045655914853626,0.798727005431827
44.69249924335438,11.226185578828716
49.66394209984143,27.148834865334702
57.87307110045829,18.840148147240733
103.8055834596342,87.38809463524811
81.96785915545495,5.864753287445094
30.1916854162514,46.74061278618761
12.678349422538297,45.419357782873625
44.442675442111714,5.99852421009778
69.01154199365847,-2.0257060560230205
35.96548611418674,32.36528407478328
46.79873029036037,11.701749341048586
52.71825362954132,45.97775750099576
22.316582267919756,45.818002012603536
82.22851027186516,-4.393514191038834
29.453418525544002,34.61531077561344
75.75707568950611,25.5794380958609
48.62338136391845,50.70822351086262
38.217247886305394,3.3094420216353795
48.02245244214014,26.72875788259635
92.06174271812264,102.41556587502103
14.75826915076761,10.060069955565979
84.20326943868741,75.5709781777404
89.74174297535862,88.34537603333176
100.38104066027554,106.35235041702789
52.71891156525376,52.74690497835548
47.082259605255246,25.30570040573737
94.15013891193297,86.4839513887331
72.87821919821997,16.74650518784941
53.27570938854689,-4.280935024558817
90.42753748334752,85.56617384600753
97.6137170942624,77.07818004192032
17.257772061619594,45.81943767233873
10.23343461036348,35.23014519715835
10.213245823584863,36.55411141135912
61.3042652411356,39.70834998450957
76.90249196474802,12.137884943711272
30.36323676827072,27.074002794693858
37.76553650290573,5.365860047881107
54.69117357645193,57.5774761803923
60.142421973083955,76.48792978886338
53.64682919760686,31.45087492807899
83.22684091666056,86.18329792013711
90.28136068032191,87.85497073779285
95.75174735297936,84.93899627365779
100.07197677330782,110.71723114537612
63.436083104018905,77.22828833289654
69.28430792153334,5.855470771492007
84.72911517787142,16.344403214401428
94.20914788034676,86.71154599337191
90.33470092944286,87.00072813635893
38.90273302219356,3.916746500565142
40.425575270544655,47.834032525160076
48.19920264254834,61.3356660560506
49.7775197283172,59.51888116881986
81.63382818342868,4.46540756602628
41.95568870436714,46.29025425426357
